Asset,Split,lag,empirical_acf,ou_implied_acf,abs_error,squared_error
ETH,test,109,-0.02689535454595162,4.586362319337132e-07,0.026895813182183554,0.0007233847667309186
ETH,test,110,-0.028434231175283473,4.0115914247594134e-07,0.02843463233442595,0.0008085283159939817
ETH,test,111,-0.030304703081128676,3.5088518173438093e-07,0.03030505396631041,0.0009183962959009863
ETH,test,112,-0.029934290149696,3.0691164110301536e-07,0.029934597061337102,0.0008960801012246119
ETH,test,113,-0.02833201008541552,2.6844894098677344e-07,0.028332278534356506,0.0008027180069483585
ETH,test,114,-0.027694092394942787,2.3480645327731805e-07,0.027694327201396064,0.0007669757591379859
ETH,test,115,-0.029602596253002066,2.0538010058080212e-07,0.029602801633102645,0.0008763258645288246
ETH,test,116,-0.032308065687810514,1.796415095319487e-07,0.03230824532932004,0.0010438227162595304
ETH,test,117,-0.032574705135427526,1.571285234336561e-07,0.03257486226395096,0.0010611216515153763
ETH,test,118,-0.030866983392149463,1.3743690386909205e-07,0.03086712082905333,0.000952779148275378
ETH,test,119,-0.0289268226926649,1.202130722821783e-07,0.02892694290573718,0.0008367680258717786
ETH,test,120,-0.028222308555793454,1.0514776119582045e-07,0.02822241370355465,0.0007965046352545893
ETH,test,121,-0.028929878533355866,9.197046107050005e-08,0.028929970503816935,0.0008369431933517179
ETH,test,122,-0.028618603590899346,8.044456309219626e-08,0.028618684035462437,0.0008190290759216326
ETH,test,123,-0.028368566990220674,7.036311067456477e-08,0.02836863735333135,0.0008047795852848267
ETH,test,124,-0.026706581621477675,6.154508339024507e-08,0.026706643166561066,0.0007132447892260229
ETH,test,125,-0.026967987878986476,5.383214660635311e-08,0.02696804171113308,0.0007272752737334136
ETH,test,126,-0.027821638002990125,4.7085808461301284e-08,0.027821685088798585,0.0007740461611802776
ETH,test,127,-0.03022034269461028,4.118493313422317e-08,0.030220383879543414,0.0009132716018269674
ETH,test,128,-0.03203099003231268,3.602356575579454e-08,0.03203102605587844,0.0010259866301923634
ETH,test,129,-0.033523005022682004,3.150902990500946e-08,0.03352303653171191,0.0011237939783064913
ETH,test,130,-0.03429373068864469,2.7560263530966015e-08,0.03429375824890822,0.0011760618548345607
ETH,test,131,-0.03404580016153859,2.4106363419825108e-08,0.03404582426790201,0.0011591181500808653
ETH,test,132,-0.03303259134500907,2.108531207169895e-08,0.03303261243032114,0.001091153483971807
ETH,test,133,-0.03201257229886543,1.8442864127539936e-08,0.03201259074172955,0.0010248059659974688
ETH,test,134,-0.032057282103035364,1.6131572350946603e-08,0.03205729823460771,0.0010276703701025828
ETH,test,135,-0.03228797952666517,1.4109935675622e-08,0.03228799363660085,0.001042514533077177
ETH,test,136,-0.03217264996203396,1.2341654021004827e-08,0.032172662303687975,0.0010350801997071452
ETH,test,137,-0.031199859179693343,1.0794976495700442e-08,0.03119986997466984,0.0009734318864363045
ETH,test,138,-0.030595268432553117,9.442131285190352e-09,0.030595277874684402,0.0009360710282291529
ETH,test,139,-0.031012417843545272,8.258826987004532e-09,0.03101242610237226,0.0009617705727551002
ETH,test,140,-0.03208292569001832,7.22381643943635e-09,0.03208293291383476,0.0010293145843536216
ETH,test,141,-0.03306985874152159,6.318515212000801e-09,0.0330698650600368,0.0010936159750890428
ETH,test,142,-0.032479891430501444,5.526667907331354e-09,0.03247989695716935,0.001054943706348339
ETH,test,143,-0.03140861365446225,4.834056282702902e-09,0.03140861848851853,0.000986501315357308
ETH,test,144,-0.029536879237749804,4.2282439502725766e-09,0.029536883465993754,0.0008724274848836952
ETH,test,145,-0.028781537031183916,3.6983530719299683e-09,0.028781540729536988,0.0008283770867659966
ETH,test,146,-0.028046846485741884,3.2348690391367046e-09,0.028046849720610924,0.000786625779250533
ETH,test,147,-0.02865195867518051,2.8294696306278946e-09,0.02865196150465014,0.0008209348980639535
ETH,test,148,-0.028398110019045367,2.4748755803672667e-09,0.028398112493920945,0.0008064527932173889
ETH,test,149,-0.02855000059073693,2.164719872585803e-09,0.028550002755456803,0.000815102657336591
ETH,test,150,-0.028456688309916392,1.8934334169932296e-09,0.02845669020334981,0.000809783217329425
ETH,test,151,-0.02982644783754363,1.6561450513706385e-09,0.02982644949368868,0.0008896170893995619
ETH,test,152,-0.030902740693262064,1.4485940760119489e-09,0.03090274214185614,0.0009549794718860513
ETH,test,153,-0.03178005729202118,1.267053749501132e-09,0.031780058559074925,0.0010099721220182315
ETH,test,154,-0.03145106804444752,1.108264372131558e-09,0.03145106915271189,0.0009891697508486654
ETH,test,155,-0.03182386259423472,9.693747554275e-10,0.03182386356360947,0.0010127582921152305
ETH,test,156,-0.03180092609065063,8.478910268068951e-10,0.03180092693854166,0.0010112989541504647
ETH,test,157,-0.03308450326511642,7.416318501327209e-10,0.033084504006748276,0.0010945844053725428
ETH,test,158,-0.033852431563386264,6.486892581026781e-10,0.03385243221207552,0.0011459871666731681
ETH,test,159,-0.03538282512486799,5.673943931918482e-10,0.035382825692262386,0.0012519443539690232
ETH,test,160,-0.03571116787216945,4.962875419999444e-10,0.03571116836845699,0.001275287546240283
ETH,test,161,-0.03595256609855819,4.3409192494622844e-10,0.03595256653265011,0.0012925870402846328
ETH,test,162,-0.03599471479881677,3.796907706854006e-10,0.03599471517850754,0.001295619520781881
ETH,test,163,-0.03702543286208211,3.321072635975235e-10,0.037025433194189376,0.0013708827032173805
ETH,test,164,-0.038906510843675565,2.90487004293349e-10,0.03890651113416257,0.0015137166086327159
ETH,test,165,-0.0408090060370774,2.5408266819959246e-10,0.04080900629116007,0.0016653749944719421
ETH,test,166,-0.04162362694642505,2.222405867569557e-10,0.04162362716866564,0.0017325263386760805
ETH,test,167,-0.04121803338740941,1.9438901028572865e-10,0.04121803358179842,0.0016989262923502626
ETH,test,168,-0.0410422563199608,1.700278417694668e-10,0.04104225648998864,0.0016844668177900147
ETH,test,169,-0.042535970559879885,1.487196572187356e-10,0.04253597070859954,0.0018093088041228381
ETH,test,170,-0.04599049255484055,1.3008185137847248e-10,0.0459904926849224,0.0021151254174019006
ETH,test,171,-0.04904164320917701,1.1377976774894875e-10,0.04904164332295678,0.0024050827798161117
ETH,test,172,-0.049895159420107985,9.952068956444104e-11,0.049895159519628675,0.002489526943489192
ETH,test,173,-0.04859641945362178,8.704858383289637e-11,0.048596419540670364,0.0023616119921728482
ETH,test,174,-0.047679198970342625,7.613950406167833e-11,0.04767919904648213,0.0022733060217140625
ETH,test,175,-0.04917021140083215,6.659756912171055e-11,0.04917021146742972,0.002417709695751757
ETH,test,176,-0.05203013459591339,5.825144604735226e-11,0.05203013465416483,0.0027071349121305243
ETH,test,177,-0.05479872520044087,5.0951273617904655e-11,0.05479872525139214,0.0030029002891775627
ETH,test,178,-0.055467166081372456,4.45659714812279e-11,0.055467166125938425,0.003076606518042451
ETH,test,179,-0.05567296972747286,3.8980886502662005e-11,0.05567296976645375,0.0030994795626164734
ETH,test,180,-0.05543148647254439,3.409573407759024e-11,0.05543148650664012,0.0030726496963358256
ETH,test,181,-0.05699212626422103,2.982279744228906e-11,0.05699212629404383,0.003248102459516242
ETH,test,182,-0.05899423828133524,2.608535265027097e-11,0.05899423830742059,0.0034803201534727313
ETH,test,183,-0.06219017139258402,2.281629093332872e-11,0.062190171415400314,0.0038676174206768743
ETH,test,184,-0.06380981006515456,1.9956913710687002e-11,0.06380981008511147,0.004071691863097993
ETH,test,185,-0.06466248073594612,1.7455878609700967e-11,0.064662480753402,0.004181236417184085
ETH,test,186,-0.06405202904624067,1.5268277573072014e-11,0.06405202906150895,0.004102662426896387
ETH,test,187,-0.06430658898819104,1.3354830499269114e-11,0.06430658900154587,0.004135337389013741
ETH,test,188,-0.06404264854551892,1.1681179937333546e-11,0.0640426485572001,0.004101460834221044
ETH,test,189,-0.0634645675801053,1.0217274171756162e-11,0.06346456759032257,0.004027751339426622
ETH,test,190,-0.06188194249878768,8.936827620229706e-12,0.06188194250772451,0.0038293748085293216
ETH,test,191,-0.06163631990710634,7.816848855292381e-12,0.061636319914923195,0.0037990359326547578
ETH,test,192,-0.06278301627868053,6.83722777511907e-12,0.06278301628551776,0.003941707133907588
ETH,test,193,-0.0654017772260494,5.980374510786306e-12,0.06540177723202976,0.004277392465108047
ETH,test,194,-0.06724314327887623,5.230903586306177e-12,0.06724314328410713,0.004521640318726962
ETH,test,195,-0.06761052845742897,4.575357660273552e-12,0.06761052846200433,0.004571183558911497
ETH,test,196,-0.06602016047750185,4.001965888690071e-12,0.06602016048150382,0.004358661590003518
ETH,test,197,-0.06378226667081785,3.500432570178864e-12,0.06378226667431829,0.004068177542113853
ETH,test,198,-0.062450801642745024,3.0617522785482034e-12,0.062450801645806776,0.0039001026262039024
ETH,test,199,-0.06250548812121726,2.6780481632634643e-12,0.06250548812389531,0.003906936045606418
ETH,test,200,-0.06299806686747722,2.3424305143849023e-12,0.06299806686981965,0.003968756429334268
ETH,test,201,-0.06274013995264999,2.0488730523931632e-12,0.06274013995469886,0.0039363251615352
ETH,test,202,-0.060482166070726213,1.7921047215888054e-12,0.06048216607251832,0.003658092412823686
ETH,test,203,-0.057698605838418966,1.5675150441310018e-12,0.05769860583998648,0.0033291291158781223
ETH,test,204,-0.05494731672950016,1.3710713352725566e-12,0.05494731673087123,0.0030192076159226812
ETH,test,205,-0.05400196967380565,1.1992462933255063e-12,0.054001969675004896,0.0029162127287801483
ETH,test,206,-0.053366926099491556,1.0489546641780435e-12,0.05336692610054051,0.0028480288014205517
ETH,test,207,-0.05345600374104458,9.174978431242234e-13,0.05345600374196208,0.0028575443360606637
ETH,test,208,-0.05317173375233994,8.025154192886258e-13,0.05317173375314246,0.0028272332703150687
ETH,test,209,-0.054449571651072934,7.01942792587907e-13,0.05444957165177488,0.0029647558530617665
ETH,test,210,-0.05574271043543235,6.139741022083723e-13,0.055742710436046325,0.003107249766756908
ETH,test,211,-0.057537256398971184,5.370298009511481e-13,0.05753725639950821,0.003310535873982749
ETH,test,212,-0.05696178069856563,4.697282932167576e-13,0.05696178069903536,0.003244644460404997
ETH,test,213,-0.0555069836175861,4.108611273667465e-13,0.05550698361799696,0.003081025230368583
ETH,test,214,-0.053277085739872616,3.5937129702165387e-13,0.05327708574023199,0.0028384478649720307
ETH,test,215,-0.051747666977935314,3.143342616780213e-13,0.051747666978249646,0.0026778210376918288
ETH,test,216,-0.05079169002586345,2.7494134585465586e-13,0.05079169002613839,0.002579795775711326
ETH,test,217,-0.05030141249786615,2.404852186867259e-13,0.050301412498106636,0.0025302320993046785
ETH,test,218,-0.05087034843322402,2.1034719324235473e-13,0.05087034843343437,0.0025877923497390183
ETH,test,219,-0.05117307466367591,1.8398611751092533e-13,0.0511730746638599,0.0026186835705529795
ETH,test,220,-0.05062395771561377,1.6092865759203262e-13,0.050623957715774694,0.002562785094808544
ETH,test,221,-0.04888375995903193,1.407607986120791e-13,0.04888375995917269,0.0023896219877460154
ETH,test,222,-0.04755139196839671,1.231204107607695e-13,0.04755139196851983,0.0022611348781438126
ETH,test,223,-0.04747910431499007,1.0769074696482863e-13,0.04747910431509776,0.0022542653465639348
ETH,test,224,-0.04756301443241593,9.41947554445461e-14,0.047563014432510126,0.0022622403419071666
ETH,test,225,-0.04687814725136767,8.239010503061717e-14,0.046878147251450064,0.002197560689728635
ETH,test,226,-0.044622640396248636,7.206483391692018e-14,0.044622640396320704,0.001991180035939352
ETH,test,227,-0.043323588055770156,6.303354371915633e-14,0.04332358805583319,0.0018769332820315321
ETH,test,228,-0.043835670207890795,5.513407050067335e-14,0.04383567020794593,0.0019215659825797984
ETH,test,229,-0.04722322484516255,4.8224572991116996e-14,0.04722322484521078,0.0022300329647813324
ETH,test,230,-0.05006427723618001,4.2180985714580395e-14,0.05006427723622219,0.0025064318551853157
ETH,test,231,-0.05144639203696124,3.6894791296158746e-14,0.051446392036998134,0.002646731253624505
ETH,test,232,-0.05008407126875297,3.2271071946917216e-14,0.050084071268785245,0.0025084141948567597
ETH,test,233,-0.04867656816541482,2.8226805140148155e-14,0.048676568165443045,0.002369408288365023
ETH,test,234,-0.04672745296375961,2.4689372876441012e-14,0.0467274529637843,0.002183454860482674
ETH,test,235,-0.04535026446070819,2.159525777024377e-14,0.04535026446072978,0.0020566464866581305
ETH,test,236,-0.04337197571900283,1.8888902545122046e-14,0.04337197571902172,0.0018811282777714093
ETH,test,237,-0.0414854096149868,1.652171245905395e-14,0.04148540961500332,0.00172103921092461
ETH,test,238,-0.03915478408720193,1.4451182747520223e-14,0.039154784087216385,0.0015330971169165335
ETH,test,239,-0.036482946427396794,1.2640135416942387e-14,0.036482946427409436,0.001331005380025227
ETH,test,240,-0.034505851659495004,1.1056051684493287e-14,0.03450585165950606,0.001190653798747837
ETH,test,241,-0.03311240330362512,9.670488077710442e-15,0.03311240330363479,0.001096431252542564
ETH,test,242,-0.03340579353328529,8.458565709520365e-15,0.033405793533293746,0.0011159470415890503
ETH,test,243,-0.0324501934636587,7.39852355820422e-15,0.032450193463666094,0.0010530150558293577
ETH,test,244,-0.030806777540475228,6.471327731094345e-15,0.030806777540481698,0.0009490575424287276
ETH,test,245,-0.027402059488237023,5.660329696023214e-15,0.027402059488242682,0.0007508728641971908
ETH,test,246,-0.025982378345464033,4.9509673438010495e-15,0.025982378345468984,0.0006750839844870955
ETH,test,247,-0.025469265356790286,4.330503514063131e-15,0.025469265356794616,0.0006486834778148184
ETH,test,248,-0.025226434152248876,3.78779728951222e-15,0.025226434152252664,0.0006363729800379396
ETH,test,249,-0.0223311755703856,3.3131039519639002e-15,0.022331175570388915,0.0004986814023555347
ETH,test,250,-0.018084451186468214,2.897900008247894e-15,0.01808445118647111,0.00032704737471585634
ETH,test,251,-0.014043190282440391,2.5347301441674323e-15,0.014043190282442925,0.0001972111933088994
ETH,test,252,-0.012028517172126996,2.2170733584543514e-15,0.012028517172129213,0.00014468522536020736
ETH,test,253,-0.010978033799781182,1.939225873049533e-15,0.010978033799783122,0.00012051722610918064
ETH,test,254,-0.00948391192457857,1.6961987172704335e-15,0.009483911924580266,8.994458539319577e-05
ETH,test,255,-0.006082479011935158,1.4836281469086895e-15,0.006082479011936642,3.699655093064974e-05
ETH,test,256,-0.0013747683722704124,1.2976972897620528e-15,0.0013747683722717102,1.8899880773986075e-06
ETH,test,257,0.003240831313178255,1.1350676106844048e-15,0.00324083131317712,1.0502987600469336e-05
ETH,test,258,0.006939584438703835,9.928189655547805e-16,0.006939584438702842,4.815783218188663e-05
ETH,test,259,0.009559050030412346,8.683971677871498e-16,0.009559050030411477,9.137543748390965e-05
ETH,test,260,0.011845004470592403,7.595681258962955e-16,0.011845004470591643,0.00014030413090833601
ETH,test,261,0.013267556245546671,6.643777286236191e-16,0.013267556245546007,0.00017602804872872687
ETH,test,262,0.015022460091491522,5.81116757328682e-16,0.015022460091490941,0.00022567430720043803
ETH,test,263,0.01704452831538762,5.082901956208003e-16,0.01704452831538711,0.0002905159454940329
ETH,test,264,0.019884045217144517,4.445903851609335e-16,0.019884045217144073,0.0003953752541974301
ETH,test,265,0.021977006378610567,3.8887354562512134e-16,0.021977006378610178,0.0004829888093654725
ETH,test,266,0.024982950814600193,3.4013923722689944e-16,0.024982950814599853,0.0006241478314047155
ETH,test,267,0.029065475610766823,2.975123970320882e-16,0.029065475610766525,0.0008448018724800636
ETH,test,268,0.03473327618945581,2.6022762651382494e-16,0.03473327618945555,0.0012064004748529999
ETH,test,269,0.03971197834049619,2.276154482184989e-16,0.03971197834049596,0.0015770412237160203
ETH,test,270,0.043539053929744505,1.9909028477019044e-16,0.043539053929744304,0.0018956492170971828
ETH,test,271,0.04694546467592796,1.741399443671597e-16,0.046945464675927785,0.0022038766536387833
ETH,test,272,0.05070450925479021,1.523164239741846e-16,0.05070450925479006,0.002570947258769091
ETH,test,273,0.055259925709794995,1.3322786507481393e-16,0.05525992570979486,0.0030536593894520472
ETH,test,274,0.05969589571094947,1.1653151754272497e-16,0.059695895710949354,0.0035635999647325414
ETH,test,275,0.062528183035429,1.0192758529294764e-16,0.0625281830354289,0.003909773673712098
ETH,test,276,0.06348862282661139,8.91538432067704e-17,0.0634886228266113,0.0040308052284197095
ETH,test,277,0.062193299723679894,7.798092867296986e-17,0.06219329972367982,0.0038680065305194723
ETH,test,278,0.061106410478199126,6.820822320127433e-17,0.06110641047819906,0.0037339934015301556
ETH,test,279,0.06020888517844103,5.966025015918392e-17,0.06020888517844097,0.003625109854430688
ETH,test,280,0.06129092961107865,5.2183523950670873e-17,0.06129092961107859,0.0037565780525901904
ETH,test,281,0.06326223600439615,4.5643794061280047e-17,0.06326223600439611,0.0040021105042759115
ETH,test,282,0.06635375303996624,3.992363448428553e-17,0.0663537530399662,0.004402820542488824
ETH,test,283,0.07006423586220525,3.49203352441498e-17,0.07006423586220521,0.004908997146954723
ETH,test,284,0.07465409450966914,3.0544058157926335e-17,0.07465409450966912,0.005573233827058609
ETH,test,285,0.08059538556585813,2.6716223719847633e-17,0.0805953855658581,0.006495616174509328
ETH,test,286,0.0879325852262202,2.33681001443394e-17,0.08793258522622018,0.007732139544566474
ETH,test,287,0.09527717648672432,2.0439569232615684e-17,0.0952771764867243,0.00907774035928241
ETH,test,288,0.10122568143683491,1.7878046903016642e-17,0.1012256814368349,0.01024663858235158
ETH,test,289,0.10225810474681601,1.5637539002359888e-17,0.102258104746816,0.010456719986410793
ETH,test,290,0.09998739877014336,1.3677815444653834e-17,0.09998739877014334,0.009997479912819662
ETH,test,291,0.09518967472673072,1.1963687848182377e-17,0.0951896747267307,0.009061074174580795
ETH,test,292,0.09144769411828901,1.0464377700365227e-17,0.091447694118289,0.008362680759552148
ETH,test,293,0.08861298584691941,9.152963705295745e-18,0.0886129858469194,0.007852261260706338
ETH,test,294,0.08684000422213008,8.005898390645554e-18,0.08684000422213006,0.007541186333299567
ETH,test,295,0.08580637898309988,7.002585294231767e-18,0.08580637898309987,0.007362734674191363
ETH,test,296,0.08492732279835677,6.1250091382982155e-18,0.08492732279835677,0.007212650157696289
ETH,test,297,0.08354990968699605,5.357412350998346e-18,0.08354990968699605,0.006980587408705196
ETH,test,298,0.08163360297284154,4.686012126767896e-18,0.08163360297284154,0.0066640451343275234
ETH,test,299,0.07926269617340244,4.098752945183286e-18,0.07926269617340244,0.006282575004677105
ETH,test,300,0.0766828778644169,3.585090104586657e-18,0.0766828778644169,0.005880263757569079
ETH,recent,1,0.8963519763153672,0.874678262518782,0.021673713796585226,0.00046974986973628873
ETH,recent,2,0.7491809537230605,0.7650620629228754,0.01588110919981489,0.00025220962941644516
ETH,recent,3,0.6058847438935944,0.6691831559164156,0.06329841202282127,0.004006688964610845
ETH,recent,4,0.5559780769187644,0.5853199601238056,0.029341883205041164,0.0008609461100182767
ETH,recent,5,0.5211939817209266,0.5119666457386531,0.009227335982273432,8.514372932975801e-05
ETH,recent,6,0.49230374673592064,0.44780609616225386,0.04449765057366678,0.0019800409065761477
ETH,recent,7,0.4669766948103525,0.3916862581365188,0.07529043667383367,0.005668649854536558
ETH,recent,8,0.44713845608207986,0.3425994557193334,0.10453900036274644,0.0109284025968423
ETH,recent,9,0.4294260733224139,0.29966429666846695,0.12976177665394695,0.01683811868038881
ETH,recent,10,0.4148915717546137,0.2621098463488875,0.1527817254057262,0.023342255617950725
ETH,recent,11,0.4015649257480877,0.22926178499350985,0.17230314075457787,0.029688372313891872
ETH,recent,12,0.39125735945353496,0.20053029976007775,0.1907270596934572,0.03637681129931159
ETH,recent,13,0.379421231834932,0.17539949417651535,0.20402173765841664,0.04162486943715978
ETH,recent,14,0.36599479770508747,0.15341812481298767,0.2125766728920998,0.0451888418578748
ETH,recent,15,0.34763580565403135,0.13419149885031367,0.21344430680371768,0.04555847210691956
ETH,recent,16,0.3284906550680641,0.1173743870591835,0.21111626800888056,0.044570078617997486
ETH,recent,17,0.31089850434454935,0.10266482493713364,0.20823367940741572,0.04336126523955039
ETH,recent,18,0.29907738887122215,0.08979869069780698,0.20927869817341516,0.0437975735091594
ETH,recent,19,0.28925545325553115,0.07854496275601931,0.21071049049951185,0.04439891080654487
ETH,recent,20,0.28132315650114126,0.06870157155303741,0.21262158494810385,0.04520793838584374
ETH,recent,21,0.2754357166148808,0.060091771238320546,0.21534394537656026,0.04637301481034297
ETH,recent,22,0.2737748499643338,0.05256096605841033,0.2212138839059235,0.0489355824327434
ETH,recent,23,0.2734694841434472,0.04597393446827903,0.22749554967516816,0.051754225122006906
ETH,recent,24,0.2683295339892992,0.040212401121866644,0.22811713286743257,0.05203742630765788
ETH,recent,25,0.2597740386610911,0.03517291314498264,0.22460112551610847,0.05044566558310271
ETH,recent,26,0.24720909594177876,0.03076498255737744,0.2164441133844013,0.04684805421875957
ETH,recent,27,0.23558733777335011,0.026909461489707534,0.2086778762836426,0.043546456050251245
ETH,recent,28,0.22377884071545295,0.02353712102113346,0.2002417196943195,0.04009674630613842
ETH,recent,29,0.2161681907803968,0.020587408119459315,0.1955807826609375,0.038251842546264875
ETH,recent,30,0.21174248923045685,0.01800735836369374,0.1937351308667631,0.037533300931961826
ETH,recent,31,0.20788863167004357,0.015750644926108698,0.19213798674393487,0.03691700595001249
ETH,recent,32,0.2025518873164471,0.013776746737519024,0.18877514057892808,0.035636053700594056
ETH,recent,33,0.1969504170963951,0.012050220899534439,0.18490019619686066,0.03418808255363756
ETH,recent,34,0.19540066006599444,0.010540066279372297,0.18486059378662215,0.03417343913514252
ETH,recent,35,0.19832358822913382,0.009219166860074164,0.18910442136905967,0.03576048218132687
ETH,recent,36,0.20113295043114837,0.008063804851040404,0.19306914558010796,0.03727569497503292
ETH,recent,37,0.19961919872413172,0.007053234816398547,0.19256596390773317,0.0370816504557144
ETH,recent,38,0.19237770994531828,0.006169311174344461,0.1862083987709738,0.03467356777285
ETH,recent,39,0.18348166477344882,0.00539616237891332,0.1780855023945355,0.031714446163114106
ETH,recent,40,0.17670144466872106,0.00471990593385712,0.17198153873486394,0.029577649665611504
ETH,recent,41,0.17115575975774755,0.004128399121478235,0.16702736063626933,0.027898139201118374
ETH,recent,42,0.165980143627107,0.0036110209705586486,0.16236912265654835,0.026363731992257243
ETH,recent,43,0.15919749736643568,0.003158481548447125,0.15603901581798857,0.024348174457446487
ETH,recent,44,0.15225487038393726,0.0027626551529933633,0.1494922152309439,0.02234792241465485
ETH,recent,45,0.14676524167286992,0.002416434409158795,0.14434880726371113,0.020836578158456024
ETH,recent,46,0.1421288828659596,0.0021136026504936143,0.14001528021546597,0.019604278693815456
ETH,recent,47,0.1391142356153713,0.0018487222939888468,0.13726551332138245,0.018841821147382625
ETH,recent,48,0.1352319247915758,0.0016170372039859015,0.1336148875875899,0.017852938185044288
ETH,recent,49,0.13205841952285688,0.0014143872920106175,0.13064403223084625,0.017067863157534394
ETH,recent,50,0.1290022157478971,0.0012371338191044922,0.12776508192879263,0.016323916160271092
ETH,recent,51,0.12686014768721662,0.0010820940593975422,0.12577805362781908,0.015820118774402533
ETH,recent,52,0.1247205250634592,0.000946484151755738,0.12377404091170345,0.015320013203612039
ETH,recent,53,0.12163657761764124,0.0008278691133592721,0.12080870850428196,0.014594744050472569
ETH,recent,54,0.11681662582794326,0.0007241191176660527,0.11609250671027721,0.013477470114275759
ETH,recent,55,0.1124757787592214,0.0006333712516967765,0.11184240750752462,0.012508724117079201
ETH,recent,56,0.10948065800247037,0.0005539960659634826,0.10892666193650688,0.011865017680630056
ETH,recent,57,0.11153676699810933,0.0004845683164191795,0.11105219868169015,0.012332590832037584
ETH,recent,58,0.1130521128260991,0.0004238413730771793,0.11262827145302193,0.012685127530495595
ETH,recent,59,0.11356813329947965,0.00037072483578672207,0.11319740846369293,0.01281365328289614
ETH,recent,60,0.10654203296192334,0.00032426495523849084,0.10621776800668485,0.011282214240321924
ETH,recent,61,0.09608131282051922,0.0002836275076437338,0.0957976853128755,0.009177196511304721
ETH,recent,62,0.08619407607116905,0.00024808281558835364,0.0859459932555807,0.007386713756688322
ETH,recent,63,0.08142620079206342,0.00021699264609958854,0.08120920814596383,0.006594935487694478
ETH,recent,64,0.08204649766236354,0.00018979875066974108,0.0818566989116938,0.006700519156719692
ETH,recent,65,0.08322366106042749,0.00016601284146404462,0.08305764821896344,0.006898572927665081
ETH,recent,66,0.08401902065958666,0.00014520782372757658,0.08387381283585908,0.0070348164796247194
ETH,recent,67,0.08317235990306379,0.00012701012696217023,0.08304534977610162,0.006896530119435061
ETH,recent,68,0.08051752433164669,0.00011109299717356097,0.08040643133447313,0.006465194199945342
ETH,recent,69,0.07649484544269045,9.717062974577428e-05,0.07639767481294467,0.0058366047168244405
ETH,recent,70,0.07353445470232296,8.499303759388972e-05,0.07344946166472907,0.0053948234188385055
ETH,recent,71,0.07378451999265324,7.434156244881697e-05,0.07371017843020443,0.005433190404212574
ETH,recent,72,0.07750554805107857,6.502494867566276e-05,0.0774405231024029,0.0059970346183737975
ETH,recent,73,0.07926236716377136,5.687590912800168e-05,0.07920549125464335,0.006273509844889384
ETH,recent,74,0.07591956931664598,4.974812137525664e-05,0.07586982119527072,0.0057562297682023505
ETH,recent,75,0.06755537030142185,4.351360036808296e-05,0.06751185670105377,0.004557850795223618
ETH,recent,76,0.06070602039613085,3.806040036589144e-05,0.06066795999576496,0.003680601370047737
ETH,recent,77,0.05903406515112776,3.3290604862807134e-05,0.059000774546264956,0.0034810913970591867
ETH,recent,78,0.05807478945555396,2.911856841959946e-05,0.05804567088713436,0.003369299908737517
ETH,recent,79,0.0538688610042338,2.5469378832289533e-05,0.053843391625401506,0.002899110821726357
ETH,recent,80,0.04693483531094063,2.2277512024459653e-05,0.04691255779891617,0.00220078807923665
ETH,recent,81,0.04302221874188909,1.9485655510795642e-05,0.043002733086378295,0.0018492350528982945
ETH,recent,82,0.042906822473357475,1.704367930622226e-05,0.04288977879405125,0.0018395331250026484
ETH,recent,83,0.0437255578755316,1.4907735802493809e-05,0.0437106501397291,0.0019106209356377997
ETH,recent,84,0.04421243404125916,1.3039472449814325e-05,0.04419939456880934,0.001953586480249293
ETH,recent,85,0.043128385486057796,1.1405343106565119e-05,0.04311698014295123,0.001859073976647651
ETH,recent,86,0.043066718773818354,9.976005691880946e-06,0.043056742768126474,0.0018538830978006115
ETH,recent,87,0.04326575672098867,8.725795325451905e-06,0.043257030925663215,0.0018711707245037837
ETH,recent,88,0.04609012626027947,7.632263494360783e-06,0.04608249399678511,0.0021235962529637356
ETH,recent,89,0.04584386479238631,6.675774972333017e-06,0.04583718901741397,0.002101047897018136
ETH,recent,90,0.04064372536387155,5.839155253766613e-06,0.04063788620861778,0.0016514377955045671
ETH,recent,91,0.030112212148353842,5.107382171941999e-06,0.030107104766181902,0.000906437757401853
ETH,recent,92,0.020662327409808032,4.467316164173631e-06,0.02065786009364386,0.00042674718364856353
ETH,recent,93,0.015905502800117426,3.907464340601461e-06,0.015901595335776824,0.00025286073422279925
ETH,recent,94,0.015479504900976009,3.4177741202913843e-06,0.015476087126855718,0.00023950927275802927
ETH,recent,95,0.017193292563108694,2.989452729218127e-06,0.017190303110379477,0.0002955065210267223
ETH,recent,96,0.018468768215822835,2.614809319074542e-06,0.01846615340650376,0.0003409988216325304
ETH,recent,97,0.01723514738678019,2.28711687202604e-06,0.017232860269908164,0.0002969714730821793
ETH,recent,98,0.011786415614846273,2.000491411801128e-06,0.011784415123434472,0.0001388724398014311
ETH,recent,99,0.00507390249121447,1.7497863522579558e-06,0.005072152704862212,2.5726733061441052e-05
ETH,recent,100,0.0013339593486272553,1.5305000863720663e-06,0.0013324288485408833,1.7753666364239841e-06
ETH,recent,101,0.0031270814536442327,1.3386951563327647e-06,0.0031257427584879,9.770267792239546e-06
ETH,recent,102,0.005139532816816309,1.170927553383452e-06,0.005138361889262926,2.6402762905029663e-05
